e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
-1.7580993,2.9956596,8.35098,1.2450289,20.549982,4.3697352,-1.7580993,1.3020269,0.6566321,6.6525016,8.23599,3.9107282,10.5871105,-1.7580987,8.665486
-1.7580993,1.2986336,11.567334,4.478186,9.858551,0.45732847,-1.7580268,7.1519074,1.0275977,10.860135,1.5555251,3.1247237,0.6802638,-1.7580991,4.254528
-1.7579585,6.5759377,5.4203253,1.3156424,12.081228,2.6650767,-1.7580993,7.0651584,2.6026778,1.6286664,5.2775936,3.6644921,8.26981,-1.758072,7.71748
-1.7580993,2.194079,4.790053,5.076367,7.21926,4.616424,-1.7580993,-1.1770134,-0.04397015,1.6072088,5.7251387,3.727706,0.5712452,-1.7577372,0.29906288
-1.7580434,2.694755,7.087861,4.4426656,13.027703,6.1212754,-1.7580993,5.2587223,5.343986,5.7840624,10.458026,5.917622,9.614702,-1.7566168,5.348963
-1.7580993,4.859314,5.882057,3.4687123,18.336424,3.4806933,-1.7580993,0.7419904,0.6784823,7.013253,7.6600156,6.8692293,8.8652,-1.758098,5.885046
-1.7580993,4.019457,5.8326387,1.1670998,8.703324,4.309666,-1.7580993,-0.30891055,0.7707786,3.3457808,1.2496008,2.4703526,6.288308,-1.7580307,5.0672526
-1.7580992,-1.3734943,8.077207,1.9049637,13.004062,4.940253,-1.7580993,5.831605,0.7019425,10.200893,12.914404,7.9740214,9.27052,-1.758099,9.999682
-1.7580987,3.548151,1.7407937,4.6987915,16.073265,4.9493365,-1.7580993,3.2158718,1.3409723,4.9313493,7.4215956,7.3695593,5.8038616,-1.7580961,7.5121264
-1.7580992,3.082356,0.92317486,0.9602049,16.1447,2.0179865,-1.7580993,4.455152,1.7906164,1.7149886,7.4012265,3.5433054,4.545298,-1.7579248,6.155713
-1.75743,0.4032465,4.1595902,6.3594275,3.2263708,0.6331934,-1.7577605,7.6689687,2.9582083,-0.63193685,2.166864,2.8789008,2.2346337,-1.7545077,2.783654
-1.7580993,5.9258,1.0829706,8.348003,9.792296,3.7480812,-1.7580993,0.41691402,1.599265,6.1184745,10.392557,4.904763,5.23644,-1.7580907,7.011747
-1.7580993,3.1248171,3.7229989,2.7741334,5.229474,0.32440892,-1.7580987,1.546477,6.1186757,5.0245523,0.32621324,-1.185508,3.1422582,-1.7575616,1.2258135
-1.7580993,-0.92654264,-0.961912,6.884239,1.267129,3.3817794,-1.7580993,2.0032732,7.243763,-0.3158177,1.6755325,0.17507665,3.263489,-1.5394994,4.420263
-1.7570438,3.063688,-0.41284508,3.1460805,8.846073,3.9298973,-1.7580993,5.4150496,2.2979176,3.7258537,1.3441725,3.4278643,5.055072,-1.7329388,6.9084654
-1.7580993,6.2500143,4.94162,1.2930536,16.37357,2.592207,-1.7580993,1.8460268,0.9114441,5.519907,5.4978623,5.354162,9.090469,-1.7580936,4.8317094
-1.758099,4.089361,1.1651525,1.4840591,14.2317295,2.4489956,-1.7580993,4.6000156,0.118817836,-0.49668825,6.570807,3.6816683,4.598992,-1.7580245,7.142487
-1.7580235,9.048381,1.4894654,5.3234916,11.689281,6.20666,-1.7580993,1.6242828,0.4517816,5.5559845,3.922236,1.7771053,10.284228,-1.7580869,9.514849
-1.7580993,3.8913908,6.9639974,2.0280645,17.669668,4.996816,-1.7580993,0.792548,1.3033438,5.3390326,8.204787,5.997796,8.525656,-1.7580965,6.3566337
-1.7580959,3.4946322,4.9495473,1.381351,11.38084,4.6577063,-1.7580993,5.7208347,5.145887,2.6809745,4.0077634,2.1454365,6.1007185,-1.7574234,7.2881675
-1.7580993,6.55002,6.241914,3.4849577,15.50341,5.90045,-1.7580993,2.5253766,3.289511,4.29113,3.1617472,4.293665,8.345188,-1.7580911,4.0543904
-1.7580993,2.444561,0.6216403,7.21528,7.9533362,2.098342,-1.7155735,2.1378436,-0.5832885,7.429195,1.8721638,2.4987152,0.23021744,-1.7575669,1.5726519
-1.7580993,3.0608807,2.8952796,7.865927,3.3097036,5.1993036,-1.7580993,10.079532,1.1009872,13.494428,9.575422,5.361851,3.21645,-1.758048,11.422127
-1.7580993,-0.007171679,3.2016473,0.42704913,3.7406163,0.73832256,-1.7580993,2.1938741,-1.2655576,9.590885,5.839906,2.4213786,4.8927026,-1.7566345,5.612987
-1.7580992,3.5276442,4.6496615,7.7799983,15.650537,6.672723,-1.7580993,4.1805677,8.813587,7.7076216,9.686199,4.1161685,9.758339,-1.7580961,3.844847
-1.7580993,1.9565142,6.9753284,8.047025,3.2571957,3.3415794,-1.7580993,10.112403,2.761271,7.6023517,14.180796,4.3227463,8.130732,-1.757936,2.6087477
-1.7580993,-0.6683131,3.2843518,3.0848866,3.459249,2.8800023,-1.7580987,1.8003366,6.791642,6.5746565,3.801613,0.14308445,2.5388985,-1.547129,2.1293595
-1.7580987,-0.14488807,8.417663,7.46948,10.1880455,1.6276313,-1.7580991,6.342445,8.920638,10.717985,2.208089,3.3233614,-0.29943734,-1.7580992,3.3977382
-1.7580683,1.7081393,6.6440115,5.1403875,2.7880008,-0.3650447,-1.7580724,3.5750847,-0.8550883,3.9428594,7.05105,2.9816802,5.0817876,-1.7413455,6.5040708
-1.7575375,5.1084585,4.760617,3.2877254,2.2402158,2.6885066,-1.7571073,1.8675568,2.879628,5.1853557,4.0541615,2.7145362,2.9551983,-1.7507608,3.1884131
-1.7291025,6.261206,6.7017236,-1.2586827,5.3412094,3.2870893,-1.758096,2.0853348,3.0920126,5.2702355,6.5252433,0.520656,6.233407,-1.757935,10.733592
-1.7580993,7.754868,3.9806736,-0.40275267,13.9947605,4.7739935,-1.7580993,1.6307693,1.1939895,2.8773718,7.2583404,9.023001,8.587625,-1.758059,4.8894553
-1.7580993,2.8492634,8.083175,1.4366786,20.293566,4.1648784,-1.7580993,1.2765603,1.0958258,6.562153,8.122496,3.543857,10.632183,-1.7580984,8.656934
-1.7580993,3.791057,5.8771405,3.4828854,18.10498,4.019757,-1.7580993,1.1205479,0.9745629,5.938013,7.6667533,7.2615366,8.677795,-1.7580978,5.9607143
-1.7580982,2.777987,2.3141544,0.05152017,15.821545,5.2847238,-1.7580993,5.6360583,8.796359,2.4431312,7.688104,4.0488887,2.4655843,-1.7580189,4.5781126
-1.7580906,2.5340679,4.796046,1.195312,11.051216,6.5862846,-1.7580993,9.713663,-0.46526104,2.5739512,5.1804757,2.9252315,7.5121403,-1.7580651,6.9822345
-1.7580993,1.3371613,8.759829,6.608142,13.964365,6.258889,-1.7580993,3.8953636,9.108269,5.1609583,4.8319197,3.6871688,7.8377857,-1.758087,3.2077305
-1.7580993,3.2381134,7.3051753,1.5370902,18.094648,5.1456947,-1.7580993,0.97456396,0.77031785,5.242065,8.090202,6.9954233,8.728375,-1.7580973,6.5650644
-1.7580954,3.0706978,6.6797967,3.4345393,14.24069,2.4673293,-1.7580993,3.2289295,2.3852801,3.2386239,8.797497,4.16997,6.626175,-1.7580955,8.66167
-1.7580777,3.0476694,1.9047229,4.406164,6.7827663,2.910431,-1.7580992,3.5096269,8.110499,6.8083696,6.0046163,1.3926432,5.568269,-1.750826,2.7556367
-1.7580993,3.8758488,4.96415,2.5856495,13.374333,4.6085286,-1.7580993,1.0027808,2.0813875,3.338173,7.083452,7.5495973,9.182359,-1.758003,3.630104
-1.7515082,3.8252106,9.075285,-0.5954132,5.6334434,5.616598,-1.7580993,4.7123923,2.3106217,8.307505,-0.20199995,4.8513837,3.1535366,-1.758099,5.0755377
-1.7580993,3.390848,4.6777625,1.2469677,12.871303,5.812747,-1.7580993,-1.2930627,0.8873197,7.214022,7.0168943,3.6498425,10.140251,-1.7580662,4.9907374
-1.7580993,2.4151075,9.504094,3.321254,14.617678,7.920941,-1.7580993,3.4664226,0.19005103,3.2781968,5.2269363,4.665682,8.387755,-1.7580988,9.767227
-1.7580992,2.808855,7.892671,2.1572034,9.815169,5.862502,-1.7580134,5.9855065,-1.0160177,10.165287,3.9863944,2.5332334,-1.521226,-1.758098,5.0742807
-1.7580993,6.880791,1.7857447,3.2634325,12.6662445,6.2182913,-1.7580993,1.4138696,3.1527598,3.3837478,7.235783,4.700663,7.409905,-1.758014,4.1643233
-1.7580991,2.0427036,7.7905097,4.6064916,16.541195,3.3840976,-1.7580993,4.385159,0.7760309,2.516459,-1.2040386,7.598752,4.2083335,-1.7580993,4.8890796
-1.7580992,4.8687057,6.6095834,2.8961258,13.849227,-0.68625736,-1.7580993,3.0537367,1.2300779,5.254189,7.5324125,3.5375984,10.014505,-1.7580703,7.579155
-1.7580993,0.5360162,7.1236176,1.6240118,6.3242297,5.3038926,-1.758097,3.3283253,2.2650115,7.661147,10.274037,1.331197,4.208398,-1.7570138,2.310283
-1.7580993,2.5168717,3.2534552,6.600708,3.3202448,2.7612042,-1.7580993,2.0058265,2.9501317,7.4894247,9.9766655,1.2169751,4.025429,-1.758079,7.5651712
-1.7572199,3.1782718,1.9446499,4.8592095,4.47897,1.2074679,-1.7559788,2.7337406,-0.7292403,5.7020354,0.6273233,1.9850774,2.9391193,-1.7572287,0.06685358
-1.7580993,5.3292203,9.55415,9.494956,7.7508416,4.667773,-1.7580165,3.874381,1.4546845,5.0723166,7.893252,4.454001,1.248246,-1.7580982,1.7458322
-1.7580993,3.7213526,9.276543,5.2657127,5.9550047,4.908846,-1.7580993,3.3991978,4.858344,4.6048827,9.643594,3.6223364,8.896836,-1.7577758,8.849192
-1.7580993,5.341059,7.3674326,4.5278544,13.44756,4.6569347,-1.7580993,1.4249012,1.2703496,3.0204542,4.9725966,4.929281,3.8427186,-1.758066,0.6688963
-1.7580993,-0.4520094,5.3945713,4.06425,4.9957333,2.3711562,-1.7580937,-0.09632231,0.81011736,5.115315,0.76324695,-1.0248854,2.117513,-1.7576313,3.3440123
-1.7580993,-1.1431108,4.4093475,-1.0584965,6.651342,2.8125534,-1.7580993,-0.83531016,0.33199286,10.605906,7.087455,2.7658796,4.0131283,-1.7564994,4.995519
-1.7580547,5.2205734,6.211659,3.615936,13.6803665,2.917615,-1.7580993,2.933365,2.422286,2.9734235,7.68349,5.9478073,6.617631,-1.7580991,10.250313
-1.7580993,2.963362,0.08324943,11.871988,9.7581625,2.7797534,-1.7580993,2.4451935,9.723666,7.82598,6.8680625,6.048083,9.840262,-1.757726,3.4634724
-1.7580993,3.0702648,7.1248517,-0.23040235,11.314106,7.061291,-1.7580993,1.6145974,3.6462023,4.2123904,8.7934065,-1.1311384,7.8652086,-1.7580417,7.7232347
-1.7580993,4.7081923,5.224788,1.1596138,15.226268,6.7922225,-1.7580993,1.9991671,-0.06331371,5.1905437,7.4065294,2.0735753,7.8565216,-1.7580873,7.0315776
-1.7580972,3.761356,4.5762496,0.18252143,6.2978096,4.907882,-1.7580993,3.7778,1.2080743,6.754301,5.570086,1.7775728,9.36372,-1.7578143,4.268754
-1.6102781,2.1581414,3.220779,4.5611935,6.1797705,2.5888176,-1.758099,7.125758,2.439421,2.1103635,3.89865,0.3508959,6.4683695,-1.6791776,8.455611
-1.7580993,1.0416008,3.9765525,8.638237,6.1896677,3.3060982,-1.7580986,7.5757723,3.6447399,13.119273,4.7752695,3.6582136,2.4267576,-1.7460221,4.514257
-1.7580993,0.86639625,11.699325,7.56681,2.6392274,0.061129007,-1.7580986,6.882384,-1.3652632,7.018732,6.3037815,-0.27312455,-0.20911933,-1.7580981,0.5139572
-1.7580993,2.2144244,5.676684,14.213179,12.873824,8.372653,-1.7580993,10.440789,1.3288203,8.721474,14.780249,3.0355175,6.183449,-1.7580972,6.7763257
-1.7580993,2.0209956,9.500484,4.7704434,8.848913,1.6550719,-1.757711,6.75296,-0.98067755,8.632733,1.7203586,2.5383534,2.0562792,-1.7580991,1.0914714
-1.7577939,1.774044,7.3003664,1.1032488,7.9097953,4.151871,-1.7580907,3.6152153,1.4625667,3.6034434,-0.07566164,4.114786,5.20007,-1.7552874,5.8268685
-1.7489051,2.1174083,6.0645967,0.78322744,6.8597803,3.2689295,-1.7576777,3.8714263,-0.76075166,6.8242407,0.9656693,3.4303026,3.1898816,-1.7579819,3.4678493
-1.7580993,0.7763725,5.3624964,4.910614,5.913366,2.4217768,-1.7580931,7.830546,7.0026183,5.775492,4.681452,-0.6269862,2.6981564,-1.7573018,0.7791032
-1.7580988,3.1316404,8.291336,0.94788635,13.761166,3.6391475,-1.7580993,2.1523917,2.0820277,3.9991226,8.472568,4.204679,6.897589,-1.7580931,8.596173
-1.756873,0.67709523,3.7919693,-0.43780845,8.186053,2.0937424,-1.7580993,9.822448,0.4430393,9.26905,5.427563,1.8641384,6.4851427,-1.7580359,5.4476247
-1.7580993,1.8706342,11.193384,7.9437766,9.123996,3.6729815,-1.7580988,4.1443005,-0.8697838,2.2048047,9.090693,4.2736754,2.2905602,-1.7580925,2.7749457
-1.7580993,1.7172378,7.611743,1.1156477,17.746754,6.02756,-1.7580993,-0.5491053,1.3745424,5.1450763,10.694712,6.9269986,8.843343,-1.7580985,7.559775
-1.752175,2.8757155,3.6204755,0.7343702,7.9076104,2.5819914,-1.7580993,2.6929705,1.2616253,12.338185,6.4178147,2.739356,5.5602717,-1.7580562,5.7993665
-1.7580993,0.6872449,6.07421,5.2875867,9.856945,2.2598042,-1.7580987,5.4944263,-1.1220136,0.3302393,4.32059,-1.3344128,1.9058965,-1.7575555,0.337243
-1.7580993,3.2412958,9.144944,5.8535604,10.0450325,3.9570856,-1.7580991,1.4173443,7.075457,3.6232092,3.6076338,0.87253445,1.6676538,-1.7580796,0.17427215
-1.7580993,1.5066622,3.4716523,10.894372,3.7716718,0.41870034,-1.7580512,2.1347241,6.0260262,7.3602386,-0.13308443,0.95759445,0.31399947,-1.7580968,0.8781075
-1.7580973,3.9536138,-0.42880115,4.43316,13.503526,5.570566,-1.7580993,3.9311893,7.8737783,6.638403,4.4843354,2.1682515,5.9872556,-1.7580818,9.697009
-1.7580993,2.566806,6.721762,1.5445801,9.904342,3.7306094,-1.7580993,0.077786885,0.8927193,2.5407794,3.9636812,4.009185,11.72087,-1.7578003,8.113945
-1.7575458,1.7905809,7.338238,0.5833912,7.908211,1.4393622,-1.7574744,3.318172,2.4365344,6.356259,7.306308,3.607604,4.938642,-1.754748,-1.2204548
-1.7538993,2.522652,4.5407944,6.328303,9.040753,3.4766243,-1.7580993,9.511856,2.580862,2.702137,7.482184,1.450126,7.623725,-1.757439,6.779982
-1.7580993,3.556173,7.3124228,1.9861151,18.571512,5.1064634,-1.7580993,1.2078595,0.8331767,5.525198,7.537507,6.721168,8.560982,-1.7580986,6.5231233
-1.7580992,4.5881295,6.135734,1.620311,10.220304,1.66203,-1.7580993,0.037776276,2.4524736,0.4030952,5.8448944,5.5510483,6.6389346,-1.7580911,12.265722
-1.7574058,4.371897,8.936675,2.8770905,11.190702,5.513561,-1.7580985,6.843425,2.8652945,6.950238,-1.0558004,5.429162,4.1368423,-1.7580993,5.875355
-1.7580993,3.7459366,6.932502,1.898778,16.8115,5.638579,-1.7580993,2.1015944,0.34274238,5.116891,8.84645,6.241035,8.525676,-1.7580945,6.0510616
-1.7580993,4.5941057,4.6489697,1.1970824,15.429527,6.382509,-1.7580993,0.9976282,-0.011420321,4.900535,7.044888,1.8898908,8.381142,-1.7580873,6.5550838
-1.7580993,1.8563143,14.934399,6.5636716,3.991788,4.3214493,-1.7580993,7.146624,0.8051623,8.126201,14.105217,6.7443666,9.943607,-1.7580105,9.5872555
-1.7566607,3.327617,1.1037608,8.144393,6.437414,1.5429542,-1.7579323,3.2299342,0.9307096,4.2032204,3.190634,4.1976357,3.3742678,-1.7574521,7.3162794
-1.7580158,9.489599,2.502187,7.146838,10.676013,1.7234749,-1.7580993,1.8391263,1.2761081,5.6754537,3.611352,1.3248839,8.872873,-1.7580888,5.9604855
-1.7475209,0.7465831,6.4650145,-0.5659868,6.507978,2.4587736,-1.7580788,9.2904415,-0.3583121,4.0502605,1.3362527,4.5521145,2.0407836,-1.7576962,5.3870807
-1.7580231,3.519759,0.35854414,4.7001348,12.699761,-1.3058922,-1.7580993,4.6995316,4.7247653,2.8308403,9.428083,3.9770334,3.7517836,-1.7572008,3.6976607
-1.7580993,2.4827,0.9267235,8.903448,10.330615,6.853692,-1.7580993,5.938578,6.021073,6.767622,8.999127,2.859513,6.018354,-1.7580084,7.561588
-1.7580993,2.8881059,1.0794784,8.953797,10.498909,6.336728,-1.7580993,6.156639,6.4787116,7.4297767,9.183924,3.0117044,5.91781,-1.7580419,7.6542797
-1.7573382,0.79240996,4.6672397,-1.3943017,0.8331007,0.7529927,-1.7580993,2.804793,0.79883415,8.704053,2.407742,4.96145,6.75026,-1.7473557,6.4762635
-1.7580993,6.9278245,6.7848682,2.1971638,19.421396,6.787126,-1.7580993,1.6194412,2.9312909,6.531529,7.8972964,5.3532715,10.695863,-1.7580988,6.5761895
-1.7578495,5.629242,9.122615,0.7430985,13.163334,2.9625134,-1.7580993,6.1179857,3.408673,6.5326295,3.6477015,3.5827498,9.459568,-1.7580956,5.673684
-1.7580945,2.7386873,6.051118,4.0725617,5.617195,4.269094,-1.7580993,0.58533734,2.3070369,5.09745,8.725716,1.82657,6.6634016,-1.7577025,8.471158
-1.7580993,0.6552986,-1.6816264,8.799557,8.367703,3.1083498,-1.7580993,5.7344403,0.55622315,3.2222762,6.0912175,3.2910607,7.8494043,-1.7569994,2.240428
-1.7580993,0.027681423,9.36871,11.403179,4.59032,6.150947,-1.7578735,7.433237,3.435098,6.791924,6.566921,3.3464081,1.0548258,-1.7580993,1.3068528
-1.7580993,-1.2674682,3.3783815,1.7115508,5.6887593,-0.07551535,-1.7580993,0.55990237,8.181748,9.730224,5.8775525,3.1745613,2.3449996,-1.741488,2.2708623
-1.7580993,7.0278788,6.549142,2.1484406,19.295666,6.700201,-1.7580993,1.7653793,2.976602,6.2276692,7.9082127,5.1757026,10.571294,-1.7580987,7.0483866
-1.7580993,7.0278788,6.549142,2.1484406,19.295666,6.700201,-1.7580993,1.7653793,2.976602,6.2276692,7.9082127,5.1757026,10.571294,-1.7580987,7.0483866
-1.7580792,3.373803,6.1576414,-1.264921,11.3508625,3.9073088,-1.7580993,3.1416616,1.3216691,10.039451,8.344124,4.1860003,7.8619657,-1.7579707,2.8281019
-1.7580992,1.4862474,2.2680964,-0.60295,1.5231797,1.5644416,-1.7580993,4.4268355,0.34526065,8.85392,2.9031146,1.8868172,6.390541,-1.7490633,3.6423638
-1.7580993,6.2426915,4.974519,3.0638578,11.370333,5.0592103,-1.7580993,0.2297193,2.8425982,3.843356,4.0842047,1.1757939,9.149043,-1.7580941,7.123492
-1.7580993,2.7326474,7.6954737,4.213211,13.92261,2.278771,-1.7580993,2.6345165,2.651398,4.415708,9.162473,2.7684076,10.172785,-1.7579923,6.773789
-1.7580993,3.9841633,3.2449064,2.7901282,18.030851,3.9535534,-1.7580993,2.8284144,0.21248443,4.9293637,9.013995,2.815516,11.235032,-1.7580631,7.2095995
-1.7580993,5.8183527,4.971199,5.5224566,11.798669,3.539789,-1.7580993,0.7316491,3.006036,4.3231244,2.3413703,2.0734897,6.8965764,-1.7580533,2.252373
-1.7580993,-1.163613,3.3849773,1.2906644,4.98717,0.97335947,-1.7580811,-0.51161885,5.5243225,9.383604,4.2902775,1.7384679,3.0980163,-1.7060748,1.8226442
-1.7580993,7.4548903,7.4344835,3.3430815,17.660095,4.909499,-1.7580993,2.050453,2.2276511,9.677129,12.985761,4.5346694,13.242201,-1.7580988,7.8429313
-1.7580993,10.416342,5.018887,1.150954,16.88147,4.0991716,-1.7580993,2.6204054,1.0300666,5.492746,5.1710243,6.710801,11.927126,-1.7580974,5.394817
-1.7580993,4.3033705,4.720418,0.8711828,12.84398,6.203412,-1.7580993,0.043374475,0.76077807,5.5120096,4.602258,5.8472295,7.8059793,-1.758049,3.256806
-1.7580993,2.024694,4.958295,-1.6323394,5.4958587,3.8272665,-1.7580993,2.1563652,6.8073616,12.945393,6.53906,6.0524273,2.8374698,-1.7576032,6.7394333
-1.7577995,1.3786113,9.144703,4.5240626,4.9957943,-1.0695561,-1.7544152,5.268437,-1.4995952,3.5900903,1.5315473,3.3578374,0.47914302,-1.7580199,5.0100613
-1.7580993,2.163334,6.7202325,1.1674088,10.134244,4.1804643,-1.7580993,0.44546437,0.96315706,1.7623924,4.124322,4.26042,11.40597,-1.7575148,8.18013
-1.7580993,3.2650778,3.518686,1.5037293,10.325578,4.8321424,-1.7580993,3.4602444,8.154454,1.992855,8.515016,-0.22445683,4.740112,-1.7577606,5.161516
-1.7580993,3.6813047,6.812793,6.5273457,10.431188,0.117119715,-1.7580993,0.10248828,-0.26940522,-1.378119,11.457992,1.2784475,7.608349,-1.7580628,10.587776
-1.7580993,3.2381134,7.3051753,1.5370902,18.094648,5.1456947,-1.7580993,0.97456396,0.77031785,5.242065,8.090202,6.9954233,8.728375,-1.7580973,6.5650644
-1.7580993,-0.77837557,3.8744283,9.497235,7.443319,0.12365618,-1.7580985,0.3634812,1.6357411,3.6734312,6.232885,4.2612123,1.4664499,-1.7580541,3.1771834
-1.7580993,4.1227417,3.522918,1.334001,9.99264,5.308269,-1.7580993,0.8971237,1.7874874,2.343127,5.45165,5.672785,6.5892253,-1.7562159,2.4323323
-1.7580993,5.3114624,8.412147,3.681272,9.850482,1.9258314,-1.7580993,2.6247993,11.387296,3.1122937,6.7338614,2.7352805,7.2623315,-1.7580285,3.608499
-1.7580993,2.4001381,1.7361532,2.0240614,3.5083735,0.1516707,-1.7580993,1.3605993,4.082282,1.8446764,3.91239,3.0469263,5.3845897,-1.6837645,-0.3942671
-1.7539284,2.9462092,9.753348,7.4400125,4.3929453,1.4946048,-1.7580993,7.426478,1.4175637,7.4357715,3.5950975,4.0007453,5.944093,-1.7580174,8.924938
-1.7575531,5.9029427,6.520397,0.77323073,11.093978,3.7852318,-1.7580993,2.7023737,2.1741016,2.149224,3.7035086,3.6382568,11.297494,-1.7576867,8.931557
-1.7531189,1.4732541,5.6384835,3.055584,3.8623173,2.9999046,-1.7576112,4.434776,0.22464487,3.4064865,6.8196115,3.3029232,3.2198114,-1.744855,6.9265804
-1.7580993,2.224742,1.284188,1.7147764,16.732292,5.1013145,-1.7580993,5.276274,0.31432843,2.2054186,11.37941,3.7594411,3.8248255,-1.7576956,4.8703084
-1.7580993,4.6175046,4.9316893,0.9349295,15.327181,6.4058447,-1.7580993,1.3825204,0.48840517,4.293254,6.8488984,1.1759439,8.234652,-1.7580823,6.7244215
-1.7580993,3.2381134,7.3051753,1.5370902,18.094648,5.1456947,-1.7580993,0.97456396,0.77031785,5.242065,8.090202,6.9954233,8.728375,-1.7580973,6.5650644
-1.7580993,5.8796964,6.0651317,3.1530313,14.346501,0.06689786,-1.7580993,1.6321956,1.581304,5.7371354,8.889865,1.2467918,9.526958,-1.7580937,7.882625
-1.7579716,2.9632103,6.326779,3.2309964,11.9300785,4.1334515,-1.749312,4.081967,-0.55978787,6.6510754,2.544808,4.2194166,2.5556684,-1.7580047,3.2217534
-1.7580993,-0.1490577,9.270119,3.1971078,2.905128,2.7049341,-1.7580993,10.78124,0.30521488,5.7675447,3.6759517,-1.0997727,3.7695618,-1.7580893,-1.1022996
-1.7580917,4.152383,4.6881857,-1.5228086,11.695538,3.7024107,-1.7580993,3.229329,1.981573,9.488496,11.173159,3.0509217,7.681322,-1.7580496,5.2286386
-1.7580961,2.006202,4.574504,0.9111256,7.0441957,1.9807262,-1.7580993,2.641986,-0.98482,12.203998,6.2226877,3.9328363,6.1192784,-1.7580827,5.7842555
-1.7580953,5.035467,4.8599596,1.2125641,5.321917,3.9531434,-1.7580993,5.8274937,2.791615,13.592199,5.4181433,5.1010394,7.447847,-1.7580044,4.754035
-1.7580993,-0.4632475,3.5615804,0.5525157,10.458124,4.5318074,-1.7580993,-1.0907615,-0.5735774,4.655731,4.9069567,3.5705836,5.3295283,-1.7575485,4.7517676
-1.7580993,1.6904367,7.841549,5.743438,-0.71992964,1.2547534,-1.7580993,7.19647,-0.21315934,10.00843,4.783656,-0.5568439,8.362161,-1.7530742,1.6110897
-1.7580993,1.733388,3.286027,0.93226326,12.059791,1.0115426,-1.7580993,3.3106704,7.8176856,0.12941593,8.866706,4.683036,5.1744695,-1.7518841,1.2270482
-1.7580593,0.58207256,9.514199,0.71241105,8.382044,2.9939785,-1.7580987,6.6761446,-1.0369062,9.675171,2.3289092,4.327806,0.05202758,-1.7580986,6.4571114
-1.7580992,5.9485917,5.319278,0.99274695,16.01242,3.3332043,-1.7580993,2.9544532,0.09224218,5.6083703,6.222269,6.074056,9.002364,-1.7580906,5.062336
-1.757959,1.8118262,6.5708237,3.0312972,6.3482947,3.29258,-1.7580993,2.3726869,-0.69960576,3.2584567,7.795134,3.8184552,4.0773096,-1.7580312,9.962948
-1.7580993,1.880806,6.585516,8.172894,12.288748,1.0492898,-1.7580993,-0.07165947,0.028156446,2.8220706,9.000481,3.0448241,2.8777838,-1.7578859,0.45706704
-1.7580993,2.7877455,7.6078568,2.8546953,17.022232,4.228758,-1.7580993,0.21072994,2.5662816,5.9194593,9.0683365,5.727093,9.041117,-1.7580538,2.5982268
-1.758084,5.8183274,-0.19446705,3.4778657,14.215336,0.99602807,-1.7580993,5.88613,-0.93458,3.2842937,4.657105,5.2316585,8.53889,-1.758073,5.343985
-1.7580993,5.109229,4.786516,2.0931594,16.912672,4.1547556,-1.7580993,1.1801027,1.7754104,4.2077193,8.975456,6.322677,6.47452,-1.7580941,6.081576
-1.7580917,3.589735,8.463035,1.2410685,9.595672,2.1389332,-1.7580993,0.7139159,5.824402,1.1971811,6.3032565,6.661524,7.430553,-1.7580851,11.224713
